Symbol,Timeframe,Period,Type,Trades,WR,PnL,PF,DD_Max,Significant
GBPUSD,D1,2014,year,22,63.6%,2277.69,1.36,1.6,False
GBPUSD,D1,2015,year,21,61.9%,188.77,1.03,1.9,False
GBPUSD,D1,2016,year,23,47.8%,-5582.13,0.42,3.1,False
GBPUSD,D1,2017,year,22,68.2%,-1237.75,0.78,1.6,False
GBPUSD,D1,2018,year,29,69.0%,2500.1,1.35,1.5,True
GBPUSD,D1,2019,year,21,81.0%,4264.33,2.33,0.8,True
GBPUSD,D1,2020,year,23,47.8%,-4416.18,0.54,2.2,False
GBPUSD,D1,2021,year,26,69.2%,1287.53,1.2,1.6,True
GBPUSD,D1,2022,year,28,71.4%,1697.31,1.27,1.6,True
GBPUSD,D1,2023,year,23,69.6%,1904.25,1.34,0.9,False
GBPUSD,D1,2024,year,20,70.0%,679.58,1.14,1.4,False
GBPUSD,D1,2025,year,26,69.2%,655.23,1.1,2.1,True
GBPUSD,D1,2026,year,9,77.8%,847.81,1.53,0.4,False
GBPUSD,H1,2010,year,403,66.3%,4443.55,1.07,4.3,True
GBPUSD,H1,2011,year,543,64.6%,-16512.71,0.81,9.0,True
GBPUSD,H1,2012,year,540,71.1%,9444.38,1.19,2.3,True
GBPUSD,H1,2013,year,582,67.5%,-2021.05,0.97,2.9,True
GBPUSD,H1,2014,year,529,66.9%,2683.39,1.06,1.8,True
GBPUSD,H1,2015,year,550,69.8%,15058.96,1.25,3.0,True
GBPUSD,H1,2016,year,571,70.9%,14707.51,1.2,2.0,True
GBPUSD,H1,2017,year,557,68.2%,5162.23,1.09,2.7,True
GBPUSD,H1,2018,year,580,68.8%,9330.16,1.16,2.4,True
GBPUSD,H1,2019,year,547,70.2%,7080.72,1.13,3.0,True
GBPUSD,H1,2020,year,597,67.8%,16032.57,1.22,2.7,True
GBPUSD,H1,2021,year,577,69.8%,11243.63,1.22,1.6,True
GBPUSD,H1,2022,year,566,65.2%,-7558.34,0.91,5.5,True
GBPUSD,H1,2023,year,569,67.1%,3897.26,1.07,3.3,True
GBPUSD,H1,2024,year,566,65.0%,-1656.94,0.97,1.9,True
GBPUSD,H1,2025,year,556,69.1%,12374.75,1.24,1.9,True
GBPUSD,H1,2026,year,236,64.4%,1798.23,1.07,2.0,True
GBPUSD,H4,2000,year,100,68.0%,1272.78,1.05,3.0,True
GBPUSD,H4,2001,year,122,68.0%,166.71,1.01,4.5,True
GBPUSD,H4,2002,year,118,70.3%,7930.65,1.31,1.9,True
GBPUSD,H4,2003,year,129,69.8%,3592.05,1.12,2.0,True
GBPUSD,H4,2004,year,133,72.2%,12570.81,1.42,1.6,True
GBPUSD,H4,2005,year,131,71.8%,11741.38,1.4,1.8,True
GBPUSD,H4,2006,year,126,67.5%,8168.77,1.25,2.0,True
GBPUSD,H4,2007,year,157,73.9%,14412.87,1.47,2.0,True
GBPUSD,H4,2008,year,159,71.1%,13177.62,1.36,3.2,True
GBPUSD,H4,2009,year,143,68.5%,6494.78,1.18,3.0,True
GBPUSD,H4,2010,year,152,60.5%,-6342.96,0.87,4.3,True
GBPUSD,H4,2011,year,133,59.4%,-7371.15,0.83,7.4,True
GBPUSD,H4,2012,year,150,64.7%,-312.71,0.99,3.7,True
GBPUSD,H4,2013,year,160,64.4%,-2686.89,0.93,3.5,True
GBPUSD,H4,2014,year,142,64.8%,1470.25,1.05,2.5,True
GBPUSD,H4,2015,year,151,73.5%,12200.0,1.42,1.4,True
GBPUSD,H4,2016,year,145,66.9%,4070.88,1.11,3.0,True
GBPUSD,H4,2017,year,140,69.3%,2394.78,1.08,3.0,True
GBPUSD,H4,2018,year,145,70.3%,12733.85,1.44,1.9,True
GBPUSD,H4,2019,year,154,74.7%,14391.04,1.56,1.6,True
GBPUSD,H4,2020,year,151,68.2%,5955.9,1.17,2.2,True
GBPUSD,H4,2021,year,134,56.7%,-9728.54,0.74,5.8,False
GBPUSD,H4,2022,year,140,65.0%,80.28,1.0,2.1,True
GBPUSD,H4,2023,year,157,66.9%,-2337.01,0.93,5.3,True
GBPUSD,H4,2024,year,138,66.7%,1791.27,1.07,1.4,True
GBPUSD,H4,2025,year,142,71.1%,2945.45,1.11,1.8,True
GBPUSD,H4,2026,year,53,66.0%,1208.24,1.11,1.3,True
JP225.cash,D1,2018,year,26,65.4%,1272.48,1.17,2.1,False
JP225.cash,D1,2019,year,30,63.3%,-1199.8,0.86,1.3,False
JP225.cash,D1,2020,year,25,68.0%,5354.37,1.55,2.4,False
JP225.cash,D1,2021,year,29,51.7%,-4111.99,0.68,3.8,False
JP225.cash,D1,2022,year,24,75.0%,2768.28,1.44,1.9,True
JP225.cash,D1,2023,year,24,62.5%,283.17,1.03,2.0,False
JP225.cash,D1,2024,year,21,71.4%,5323.07,1.57,1.9,True
JP225.cash,D1,2025,year,23,73.9%,5770.23,1.53,1.9,True
JP225.cash,D1,2026,year,12,50.0%,-7206.22,0.54,4.6,False
JP225.cash,H1,2018,year,26,65.4%,1207.95,1.17,2.1,False
JP225.cash,H1,2019,year,30,63.3%,-1199.8,0.86,1.3,False
JP225.cash,H1,2020,year,25,68.0%,5354.37,1.55,2.4,False
JP225.cash,H1,2021,year,539,66.8%,25864.49,1.18,4.1,True
JP225.cash,H1,2022,year,562,67.1%,19354.34,1.13,3.6,True
JP225.cash,H1,2023,year,597,70.0%,49770.67,1.35,3.9,True
JP225.cash,H1,2024,year,560,69.5%,40393.74,1.29,3.1,True
JP225.cash,H1,2025,year,555,68.5%,34743.2,1.25,4.7,True
JP225.cash,H1,2026,year,225,67.6%,22474.74,1.37,4.3,True
JP225.cash,H4,2018,year,26,65.4%,1207.95,1.17,2.1,False
JP225.cash,H4,2019,year,30,63.3%,-1199.8,0.86,1.3,False
JP225.cash,H4,2020,year,25,68.0%,5354.37,1.55,2.4,False
JP225.cash,H4,2021,year,141,60.3%,-4767.72,0.89,4.8,True
JP225.cash,H4,2022,year,142,69.0%,12016.98,1.34,2.4,True
JP225.cash,H4,2023,year,154,69.5%,11740.92,1.31,1.6,True
JP225.cash,H4,2024,year,155,70.3%,19784.08,1.51,1.5,True
JP225.cash,H4,2025,year,151,65.6%,-1846.31,0.96,4.1,True
JP225.cash,H4,2026,year,65,50.8%,-11847.28,0.67,8.6,False
NZDUSD,D1,2000,year,14,85.7%,2870.03,2.79,0.4,True
NZDUSD,D1,2001,year,21,66.7%,536.72,1.1,1.2,False
NZDUSD,D1,2002,year,31,80.6%,6833.39,2.46,1.1,True
NZDUSD,D1,2003,year,23,82.6%,4102.0,2.28,1.2,True
NZDUSD,D1,2004,year,24,75.0%,3426.64,1.71,0.5,True
NZDUSD,D1,2005,year,23,52.2%,-4678.19,0.47,2.4,False
NZDUSD,D1,2006,year,20,70.0%,3637.16,1.76,1.1,False
NZDUSD,D1,2007,year,21,76.2%,3124.18,1.78,0.5,True
NZDUSD,D1,2008,year,25,84.0%,4964.27,2.55,0.8,True
NZDUSD,D1,2009,year,24,75.0%,2964.15,1.62,0.8,True
NZDUSD,D1,2010,year,26,42.3%,-7417.95,0.38,4.0,False
NZDUSD,D1,2011,year,22,68.2%,-268.66,0.95,1.1,False
NZDUSD,D1,2012,year,25,68.0%,177.74,1.03,1.2,False
NZDUSD,D1,2013,year,18,77.8%,2075.32,1.65,0.8,True
NZDUSD,D1,2014,year,24,75.0%,3793.44,1.79,1.1,True
NZDUSD,D1,2015,year,24,62.5%,912.4,1.13,1.1,False
NZDUSD,D1,2016,year,22,63.6%,-1180.53,0.82,1.4,False
NZDUSD,D1,2017,year,25,68.0%,399.26,1.06,1.1,False
NZDUSD,D1,2018,year,25,64.0%,1807.84,1.26,1.4,False
NZDUSD,D1,2019,year,26,61.5%,-210.54,0.97,1.5,False
NZDUSD,D1,2020,year,27,70.4%,2996.57,1.5,1.5,True
NZDUSD,D1,2021,year,22,68.2%,-359.84,0.94,1.6,False
NZDUSD,D1,2022,year,28,71.4%,5937.15,1.93,0.8,True
NZDUSD,D1,2023,year,17,64.7%,336.08,1.07,2.1,False
NZDUSD,D1,2024,year,28,75.0%,3398.37,1.65,1.1,True
NZDUSD,D1,2025,year,18,44.4%,-5315.55,0.33,3.2,False
NZDUSD,D1,2026,year,10,70.0%,18.69,1.01,0.5,False
NZDUSD,H1,2010,year,394,69.5%,10042.54,1.22,1.9,True
NZDUSD,H1,2011,year,571,69.2%,14886.21,1.22,2.2,True
NZDUSD,H1,2012,year,526,70.3%,8560.85,1.19,1.5,True
NZDUSD,H1,2013,year,528,67.8%,3206.54,1.06,2.6,True
NZDUSD,H1,2014,year,536,66.8%,2078.08,1.05,1.8,True
NZDUSD,H1,2015,year,542,70.1%,4964.51,1.1,1.6,True
NZDUSD,H1,2016,year,572,69.2%,4208.54,1.08,2.9,True
NZDUSD,H1,2017,year,529,63.3%,-5199.78,0.88,2.9,True
NZDUSD,H1,2018,year,576,71.5%,7135.06,1.21,1.3,True
NZDUSD,H1,2019,year,481,65.5%,-3486.84,0.9,2.3,True
NZDUSD,H1,2020,year,559,69.8%,9406.76,1.23,1.1,True
NZDUSD,H1,2021,year,570,67.7%,6664.55,1.16,1.1,True
NZDUSD,H1,2022,year,564,65.6%,-709.36,0.99,3.0,True
NZDUSD,H1,2023,year,560,63.0%,-6376.32,0.86,3.2,True
NZDUSD,H1,2024,year,567,65.4%,-33.02,1.0,2.1,True
NZDUSD,H1,2025,year,568,66.7%,5156.46,1.16,1.1,True
NZDUSD,H1,2026,year,262,69.8%,3194.24,1.2,1.0,True
NZDUSD,H4,2000,year,56,71.4%,3.34,1.0,1.2,True
NZDUSD,H4,2001,year,72,59.7%,-8463.38,0.52,4.3,False
NZDUSD,H4,2002,year,83,67.5%,-2394.05,0.82,2.3,True
NZDUSD,H4,2003,year,73,64.4%,-3824.98,0.78,3.5,True
NZDUSD,H4,2004,year,91,71.4%,-204.44,0.99,2.1,True
NZDUSD,H4,2005,year,95,70.5%,-1270.63,0.94,2.6,True
NZDUSD,H4,2006,year,121,67.8%,-319.98,0.99,2.2,True
NZDUSD,H4,2007,year,135,65.9%,-1092.89,0.97,4.5,True
NZDUSD,H4,2008,year,131,74.0%,8978.75,1.35,1.7,True
NZDUSD,H4,2009,year,146,65.8%,1651.34,1.04,3.7,True
NZDUSD,H4,2010,year,135,66.7%,-207.48,0.99,3.5,True
NZDUSD,H4,2011,year,145,73.1%,9493.05,1.33,2.0,True
NZDUSD,H4,2012,year,142,66.9%,4046.34,1.15,1.9,True
NZDUSD,H4,2013,year,135,68.9%,4948.08,1.19,1.8,True
NZDUSD,H4,2014,year,146,68.5%,3046.59,1.13,1.4,True
NZDUSD,H4,2015,year,134,68.7%,7.45,1.0,3.1,True
NZDUSD,H4,2016,year,146,62.3%,-253.37,0.99,3.1,True
NZDUSD,H4,2017,year,143,70.6%,6522.52,1.36,1.0,True
NZDUSD,H4,2018,year,150,71.3%,3316.98,1.17,1.4,True
NZDUSD,H4,2019,year,123,69.9%,-335.53,0.98,1.8,True
NZDUSD,H4,2020,year,152,67.8%,4361.07,1.18,1.4,True
NZDUSD,H4,2021,year,138,58.0%,-6815.79,0.74,3.5,False
NZDUSD,H4,2022,year,140,64.3%,-1928.43,0.93,2.6,True
NZDUSD,H4,2023,year,135,57.8%,-5529.17,0.78,3.1,False
NZDUSD,H4,2024,year,137,67.9%,2098.51,1.14,1.4,True
NZDUSD,H4,2025,year,138,69.6%,1563.13,1.1,1.6,True
NZDUSD,H4,2026,year,60,61.7%,-194.15,0.98,1.7,False
US500.cash,D1,2018,year,22,72.7%,2456.67,1.51,0.9,True
US500.cash,D1,2019,year,30,76.7%,3404.96,1.61,1.4,True
US500.cash,D1,2020,year,24,70.8%,1272.49,1.23,1.1,True
US500.cash,D1,2021,year,25,60.0%,-1842.82,0.77,1.2,False
US500.cash,D1,2022,year,26,57.7%,-2021.19,0.77,1.5,False
US500.cash,D1,2023,year,29,62.1%,-951.04,0.89,2.4,False
US500.cash,D1,2024,year,28,71.4%,5699.69,1.89,0.8,True
US500.cash,D1,2025,year,25,76.0%,6828.48,2.42,0.8,True
US500.cash,D1,2026,year,8,75.0%,750.67,1.47,0.4,False
US500.cash,H1,2018,year,22,72.7%,2456.67,1.51,0.9,True
US500.cash,H1,2019,year,30,76.7%,3404.96,1.61,1.4,True
US500.cash,H1,2020,year,24,70.8%,1272.49,1.23,1.1,True
US500.cash,H1,2021,year,530,67.2%,3023.3,1.02,6.7,True
US500.cash,H1,2022,year,577,69.2%,38841.74,1.27,2.7,True
US500.cash,H1,2023,year,573,68.1%,3700.79,1.03,5.8,True
US500.cash,H1,2024,year,559,70.7%,21419.76,1.17,5.4,True
US500.cash,H1,2025,year,553,67.8%,12983.09,1.09,4.0,True
US500.cash,H1,2026,year,224,64.7%,-2860.63,0.95,5.6,True
US500.cash,H4,2018,year,22,72.7%,2456.67,1.51,0.9,True
US500.cash,H4,2019,year,30,76.7%,3404.96,1.61,1.4,True
US500.cash,H4,2020,year,24,70.8%,1272.49,1.23,1.1,True
US500.cash,H4,2021,year,147,68.7%,2982.22,1.08,3.5,True
US500.cash,H4,2022,year,167,67.7%,6976.36,1.16,3.1,True
US500.cash,H4,2023,year,161,72.0%,9131.54,1.25,3.2,True
US500.cash,H4,2024,year,159,66.7%,8342.15,1.2,4.5,True
US500.cash,H4,2025,year,167,65.9%,-2645.83,0.94,3.9,True
US500.cash,H4,2026,year,61,63.9%,221.89,1.01,3.3,True
USDCAD,D1,2000,year,14,57.1%,-1476.11,0.69,2.0,False
USDCAD,D1,2001,year,25,72.0%,1292.53,1.23,0.9,True
USDCAD,D1,2002,year,23,52.2%,-4480.34,0.49,2.6,False
USDCAD,D1,2003,year,20,80.0%,4432.49,2.39,0.8,True
USDCAD,D1,2004,year,23,60.9%,-1345.4,0.81,2.2,False
USDCAD,D1,2005,year,22,50.0%,-3098.17,0.65,1.6,False
USDCAD,D1,2006,year,17,70.6%,1446.54,1.36,1.0,False
USDCAD,D1,2007,year,29,82.8%,6413.9,2.6,0.6,True
USDCAD,D1,2008,year,20,50.0%,-2603.13,0.67,2.8,False
USDCAD,D1,2009,year,20,50.0%,-2939.56,0.63,2.5,False
USDCAD,D1,2010,year,22,63.6%,-459.0,0.93,1.1,False
USDCAD,D1,2011,year,20,55.0%,-3826.67,0.47,2.3,False
USDCAD,D1,2012,year,23,60.9%,-2343.92,0.67,1.7,False
USDCAD,D1,2013,year,26,65.4%,-2242.62,0.69,2.9,False
USDCAD,D1,2014,year,25,72.0%,1651.82,1.3,0.8,True
USDCAD,D1,2015,year,27,74.1%,4258.41,1.76,1.8,True
USDCAD,D1,2016,year,25,76.0%,1363.35,1.28,1.1,True
USDCAD,D1,2017,year,25,76.0%,4881.21,2.02,0.7,True
USDCAD,D1,2018,year,26,57.7%,-2269.52,0.74,2.0,False
USDCAD,D1,2019,year,19,68.4%,761.15,1.16,0.9,False
USDCAD,D1,2020,year,28,71.4%,4221.79,1.66,1.2,True
USDCAD,D1,2021,year,27,55.6%,-2627.79,0.73,2.1,False
USDCAD,D1,2022,year,27,55.6%,-1823.68,0.81,1.9,False
USDCAD,D1,2023,year,24,66.7%,1405.98,1.22,1.1,False
USDCAD,D1,2024,year,23,73.9%,3071.85,1.64,1.1,True
USDCAD,D1,2025,year,17,52.9%,-2805.84,0.56,1.9,False
USDCAD,D1,2026,year,11,63.6%,-974.11,0.7,0.8,False
USDCAD,H1,2010,year,373,66.8%,3455.35,1.08,1.8,True
USDCAD,H1,2011,year,549,67.8%,-579.35,0.99,2.2,True
USDCAD,H1,2012,year,526,64.1%,-5897.33,0.86,3.8,True
USDCAD,H1,2013,year,525,65.5%,-1633.7,0.95,1.4,True
USDCAD,H1,2014,year,552,67.2%,2363.34,1.06,1.1,True
USDCAD,H1,2015,year,554,66.2%,-301.78,1.0,3.2,True
USDCAD,H1,2016,year,553,70.7%,20819.38,1.33,1.5,True
USDCAD,H1,2017,year,562,67.3%,1919.56,1.04,2.7,True
USDCAD,H1,2018,year,548,66.1%,3531.91,1.07,2.4,True
USDCAD,H1,2019,year,467,67.2%,2372.84,1.06,2.3,True
USDCAD,H1,2020,year,581,69.2%,12855.38,1.23,1.8,True
USDCAD,H1,2021,year,583,68.8%,6245.84,1.13,1.6,True
USDCAD,H1,2022,year,558,68.8%,6273.81,1.1,2.0,True
USDCAD,H1,2023,year,553,65.3%,-903.38,0.98,3.2,True
USDCAD,H1,2024,year,570,66.3%,215.64,1.01,1.4,True
USDCAD,H1,2025,year,552,68.5%,1649.23,1.04,3.7,True
USDCAD,H1,2026,year,239,69.5%,4590.2,1.32,0.5,True
USDCAD,H4,2000,year,94,66.0%,1756.88,1.09,3.1,True
USDCAD,H4,2001,year,131,71.8%,7148.56,1.32,1.2,True
USDCAD,H4,2002,year,133,73.7%,6313.17,1.28,1.6,True
USDCAD,H4,2003,year,130,65.4%,-911.6,0.97,4.5,True
USDCAD,H4,2004,year,108,73.1%,7831.41,1.35,1.3,True
USDCAD,H4,2005,year,129,67.4%,-3541.06,0.89,4.9,True
USDCAD,H4,2006,year,125,61.6%,-8603.48,0.71,5.0,True
USDCAD,H4,2007,year,141,68.1%,2255.28,1.08,2.8,True
USDCAD,H4,2008,year,147,72.8%,12886.55,1.44,3.4,True
USDCAD,H4,2009,year,150,66.0%,54.38,1.0,4.3,True
USDCAD,H4,2010,year,141,73.8%,9136.12,1.36,1.4,True
USDCAD,H4,2011,year,130,63.8%,-3454.42,0.88,3.7,True
USDCAD,H4,2012,year,135,57.8%,-6738.06,0.74,4.0,False
USDCAD,H4,2013,year,147,71.4%,3035.46,1.17,1.2,True
USDCAD,H4,2014,year,151,73.5%,7342.17,1.38,1.5,True
USDCAD,H4,2015,year,142,62.7%,511.04,1.01,3.5,True
USDCAD,H4,2016,year,160,75.0%,16151.5,1.53,1.8,True
USDCAD,H4,2017,year,146,78.1%,15545.95,1.81,1.7,True
USDCAD,H4,2018,year,137,65.0%,-2643.41,0.91,3.0,True
USDCAD,H4,2019,year,95,62.1%,-4175.08,0.81,4.2,True
USDCAD,H4,2020,year,154,66.2%,542.65,1.02,3.5,True
USDCAD,H4,2021,year,145,64.8%,-2925.83,0.9,2.9,True
USDCAD,H4,2022,year,144,57.6%,-10103.15,0.75,6.6,False
USDCAD,H4,2023,year,145,71.7%,6768.72,1.29,1.2,True
USDCAD,H4,2024,year,140,69.3%,3943.64,1.2,2.0,True
USDCAD,H4,2025,year,145,62.1%,-5107.2,0.82,4.0,True
USDCAD,H4,2026,year,62,77.4%,5671.85,1.88,0.6,True
USDCHF,D1,2000,year,12,83.3%,2729.17,2.71,0.6,True
USDCHF,D1,2001,year,19,68.4%,552.22,1.12,1.3,False
USDCHF,D1,2002,year,24,70.8%,2649.95,1.47,1.6,True
USDCHF,D1,2003,year,24,75.0%,2409.82,1.5,0.6,True
USDCHF,D1,2004,year,20,65.0%,-294.93,0.95,1.4,False
USDCHF,D1,2005,year,24,66.7%,-1123.26,0.82,1.2,False
USDCHF,D1,2006,year,21,66.7%,1631.65,1.29,0.8,False
USDCHF,D1,2007,year,23,65.2%,1527.99,1.24,0.8,False
USDCHF,D1,2008,year,24,70.8%,3035.99,1.54,1.1,True
USDCHF,D1,2009,year,21,52.4%,-4185.14,0.48,2.1,False
USDCHF,D1,2010,year,24,79.2%,3740.99,1.94,0.8,True
USDCHF,D1,2011,year,22,63.6%,-129.45,0.98,1.2,False
USDCHF,D1,2012,year,20,70.0%,3049.53,1.64,0.8,False
USDCHF,D1,2013,year,24,70.8%,1748.21,1.31,0.8,True
USDCHF,D1,2014,year,26,69.2%,922.38,1.15,0.8,True
USDCHF,D1,2015,year,26,61.5%,-126.81,0.98,1.2,False
USDCHF,D1,2016,year,24,50.0%,-6082.38,0.37,3.2,False
USDCHF,D1,2017,year,18,66.7%,-21.04,1.0,1.0,False
USDCHF,D1,2018,year,26,80.8%,5464.67,2.37,1.2,True
USDCHF,D1,2019,year,20,60.0%,-1165.34,0.81,1.6,False
USDCHF,D1,2020,year,21,66.7%,4016.02,1.85,1.3,False
USDCHF,D1,2021,year,22,68.2%,835.17,1.15,1.6,False
USDCHF,D1,2022,year,22,59.1%,-2703.25,0.62,2.0,False
USDCHF,D1,2023,year,27,74.1%,4652.32,1.83,0.8,True
USDCHF,D1,2024,year,26,76.9%,5251.16,2.14,0.7,True
USDCHF,D1,2025,year,29,55.2%,-4945.83,0.52,3.2,False
USDCHF,D1,2026,year,7,57.1%,-1303.29,0.46,0.7,False
USDCHF,H1,2010,year,377,70.3%,6966.11,1.16,3.0,True
USDCHF,H1,2011,year,548,69.7%,12780.57,1.2,1.7,True
USDCHF,H1,2012,year,526,70.2%,5618.06,1.15,1.2,True
USDCHF,H1,2013,year,536,70.3%,6876.23,1.18,1.5,True
USDCHF,H1,2014,year,568,68.7%,2134.66,1.06,2.7,True
USDCHF,H1,2015,year,533,68.7%,5423.07,1.1,2.2,True
USDCHF,H1,2016,year,510,70.2%,4748.22,1.12,1.5,True
USDCHF,H1,2017,year,519,65.7%,1232.1,1.03,2.0,True
USDCHF,H1,2018,year,542,67.9%,3602.17,1.1,1.5,True
USDCHF,H1,2019,year,466,65.7%,-577.77,0.98,2.1,True
USDCHF,H1,2020,year,579,68.6%,5890.57,1.16,1.5,True
USDCHF,H1,2021,year,567,69.8%,4969.84,1.17,0.9,True
USDCHF,H1,2022,year,544,64.3%,-1893.85,0.96,2.3,True
USDCHF,H1,2023,year,557,68.4%,5078.96,1.13,1.0,True
USDCHF,H1,2024,year,557,68.8%,1136.29,1.04,1.0,True
USDCHF,H1,2025,year,567,66.3%,-100.15,1.0,3.6,True
USDCHF,H1,2026,year,235,66.0%,-541.48,0.97,0.9,True
USDCHF,H4,2000,year,96,75.0%,10198.88,1.53,1.3,True
USDCHF,H4,2001,year,133,64.7%,401.18,1.01,2.4,True
USDCHF,H4,2002,year,128,71.1%,8760.9,1.3,2.6,True
USDCHF,H4,2003,year,130,67.7%,-1151.39,0.97,4.2,True
USDCHF,H4,2004,year,123,64.2%,-5825.86,0.83,5.7,True
USDCHF,H4,2005,year,136,65.4%,-2291.22,0.94,4.0,True
USDCHF,H4,2006,year,142,69.0%,3345.98,1.11,1.9,True
USDCHF,H4,2007,year,135,72.6%,11963.26,1.59,2.0,True
USDCHF,H4,2008,year,147,66.0%,3563.03,1.09,4.0,True
USDCHF,H4,2009,year,135,57.0%,-11502.58,0.73,8.2,False
USDCHF,H4,2010,year,133,66.2%,1925.35,1.06,3.6,True
USDCHF,H4,2011,year,158,70.9%,8828.87,1.27,1.3,True
USDCHF,H4,2012,year,140,70.7%,5645.87,1.25,1.7,True
USDCHF,H4,2013,year,146,70.5%,8155.81,1.37,1.4,True
USDCHF,H4,2014,year,154,67.5%,-189.19,0.99,2.2,True
USDCHF,H4,2015,year,149,71.8%,7599.0,1.27,2.6,True
USDCHF,H4,2016,year,141,68.8%,552.87,1.02,1.7,True
USDCHF,H4,2017,year,136,64.7%,-2225.01,0.91,2.4,True
USDCHF,H4,2018,year,135,64.4%,1011.66,1.05,2.0,True
USDCHF,H4,2019,year,111,71.2%,2064.82,1.13,1.6,True
USDCHF,H4,2020,year,147,68.7%,5233.56,1.26,1.3,True
USDCHF,H4,2021,year,137,62.0%,-989.59,0.95,2.3,True
USDCHF,H4,2022,year,155,71.0%,4895.44,1.19,3.1,True
USDCHF,H4,2023,year,139,65.5%,-3674.61,0.85,4.2,True
USDCHF,H4,2024,year,144,67.4%,1415.84,1.07,1.5,True
USDCHF,H4,2025,year,135,64.4%,-606.5,0.97,3.2,True
USDCHF,H4,2026,year,61,67.2%,1605.8,1.18,1.5,True
USDJPY,D1,2000,year,14,71.4%,823.8,1.13,2.5,False
USDJPY,D1,2001,year,27,77.8%,12443.16,1.86,2.3,True
USDJPY,D1,2002,year,31,61.3%,-1848.31,0.93,5.0,False
USDJPY,D1,2003,year,19,63.2%,-2982.73,0.77,5.5,False
USDJPY,D1,2004,year,28,50.0%,-6421.39,0.75,4.8,False
USDJPY,D1,2005,year,19,68.4%,3103.72,1.28,2.1,False
USDJPY,D1,2006,year,25,56.0%,-5231.05,0.72,5.4,False
USDJPY,D1,2007,year,25,72.0%,4719.94,1.36,3.2,True
USDJPY,D1,2008,year,24,70.8%,8843.41,1.46,4.9,True
USDJPY,D1,2009,year,20,50.0%,-4839.55,0.79,4.1,False
USDJPY,D1,2010,year,22,63.6%,-7374.48,0.51,4.4,False
USDJPY,D1,2011,year,15,33.3%,-8406.45,0.36,4.3,False
USDJPY,D1,2012,year,26,69.2%,4863.77,1.58,2.0,True
USDJPY,D1,2013,year,29,62.1%,-7222.71,0.7,9.0,False
USDJPY,D1,2014,year,23,69.6%,4360.67,1.53,1.9,False
USDJPY,D1,2015,year,19,78.9%,7240.93,2.37,0.9,True
USDJPY,D1,2016,year,26,76.9%,11124.99,1.79,2.7,True
USDJPY,D1,2017,year,22,72.7%,2480.31,1.27,1.4,True
USDJPY,D1,2018,year,25,72.0%,11236.52,2.4,2.2,True
USDJPY,D1,2019,year,24,75.0%,1868.44,1.32,1.2,True
USDJPY,D1,2020,year,15,73.3%,1864.71,1.24,2.9,False
USDJPY,D1,2021,year,20,60.0%,1558.6,1.19,1.6,False
USDJPY,D1,2022,year,35,71.4%,22941.84,2.12,4.2,True
USDJPY,D1,2023,year,28,64.3%,511.36,1.02,3.1,False
USDJPY,D1,2024,year,24,79.2%,14350.02,2.28,2.3,True
USDJPY,D1,2025,year,23,65.2%,378.76,1.02,4.7,False
USDJPY,D1,2026,year,10,70.0%,-2151.62,0.7,3.1,False
USDJPY,H1,2010,year,371,64.4%,-6600.53,0.94,7.9,True
USDJPY,H1,2011,year,489,64.2%,-9212.67,0.93,11.0,True
USDJPY,H1,2012,year,565,68.7%,29610.34,1.21,5.5,True
USDJPY,H1,2013,year,584,72.4%,49638.08,1.38,3.8,True
USDJPY,H1,2014,year,568,69.2%,19152.9,1.14,4.8,True
USDJPY,H1,2015,year,558,69.0%,27441.53,1.2,8.6,True
USDJPY,H1,2016,year,582,70.6%,33824.84,1.25,4.7,True
USDJPY,H1,2017,year,560,72.7%,44291.42,1.36,3.7,True
USDJPY,H1,2018,year,562,68.7%,18490.95,1.13,4.2,True
USDJPY,H1,2019,year,437,66.4%,-3188.41,0.97,10.4,True
USDJPY,H1,2020,year,578,65.7%,433.08,1.0,7.9,True
USDJPY,H1,2021,year,580,67.4%,25658.06,1.17,4.8,True
USDJPY,H1,2022,year,589,70.6%,54669.28,1.39,5.0,True
USDJPY,H1,2023,year,586,67.2%,13721.88,1.09,5.2,True
USDJPY,H1,2024,year,608,67.3%,33200.48,1.2,6.2,True
USDJPY,H1,2025,year,598,67.9%,18177.48,1.12,5.0,True
USDJPY,H1,2026,year,231,71.0%,15505.25,1.29,4.9,True
USDJPY,H4,2000,year,81,61.7%,-7373.2,0.73,5.8,True
USDJPY,H4,2001,year,138,68.1%,-4153.96,0.9,6.2,True
USDJPY,H4,2002,year,132,72.0%,4652.99,1.13,2.1,True
USDJPY,H4,2003,year,121,63.6%,-6383.1,0.83,4.9,True
USDJPY,H4,2004,year,126,65.9%,-1642.63,0.96,5.9,True
USDJPY,H4,2005,year,124,66.1%,-1166.43,0.97,3.6,True
USDJPY,H4,2006,year,126,71.4%,9356.04,1.32,4.2,True
USDJPY,H4,2007,year,141,68.8%,9903.17,1.27,4.2,True
USDJPY,H4,2008,year,125,58.4%,-13871.85,0.76,9.6,False
USDJPY,H4,2009,year,140,69.3%,6497.61,1.16,2.1,True
USDJPY,H4,2010,year,138,72.5%,9979.79,1.32,1.8,True
USDJPY,H4,2011,year,134,71.6%,5495.21,1.18,3.4,True
USDJPY,H4,2012,year,147,67.3%,7616.23,1.2,2.9,True
